,index,employed,bank_balance,annual_salary,defaulted,event_timestamp,created_timestamp
1387,1388,1.0,0.25046716296452576,0.4413552148559278,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1388,1389,1.0,0.41450917749178695,0.46040463706403184,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1389,1390,0.0,0.6051719461104915,0.17381076102885512,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1390,1391,0.0,0.6421343319569607,0.27644566134659737,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1391,1392,1.0,0.48825687935139694,0.5362299824160448,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1392,1393,1.0,0.17647080984960367,0.30462313206542363,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1393,1394,1.0,0.11444739142228519,0.6041740116341536,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1394,1395,1.0,0.3660862292413876,0.4534473098252239,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1395,1396,1.0,0.6624747581301426,0.6734538059136939,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1396,1397,0.0,0.5028406522197776,0.3276896045822155,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1397,1398,1.0,0.3702266493866602,0.54164984709186,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1398,1399,1.0,0.019605774737032462,0.1910923073836949,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1399,1400,1.0,0.15126284698152445,0.33303211524346726,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1400,1401,1.0,0.5488599716688267,0.5415407545739854,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1401,1402,1.0,0.2911932246300371,0.5757779436912237,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1402,1403,0.0,0.6948521655263872,0.18501953635405113,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1403,1404,0.0,0.38258763073028124,0.28291193485885163,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1404,1405,1.0,0.3724795804575183,0.4182100143633902,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1405,1406,1.0,0.40414870852044965,0.6173601918929146,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1406,1407,1.0,0.5940881280327918,0.5367156776939875,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1407,1408,1.0,0.3165066759094608,0.45622023828333996,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1408,1409,0.0,0.4560264022423822,0.25075093848418556,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1409,1410,0.0,0.2692026583079659,0.1739416995295282,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1410,1411,0.0,0.22871771301124205,0.2143648740778316,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1411,1412,1.0,0.15573103469061755,0.5811748632152945,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1412,1413,1.0,0.4461443985653576,0.47015041852231576,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1413,1414,1.0,0.10307724765665029,0.3740555734323172,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1414,1415,0.0,0.32845323849422825,0.12388458396318004,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1415,1416,1.0,0.6497181952439797,0.6268763844376364,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1416,1417,0.0,0.41720666686759694,0.20457746159572401,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1417,1418,0.0,0.43755462792730343,0.24248120352404556,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1418,1419,0.0,0.04053768950239609,0.23590597489003504,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1419,1420,1.0,0.05139546098435757,0.5763481375818778,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1420,1421,1.0,0.256954700262214,0.4055517099908687,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1421,1422,0.0,0.2982044365411857,0.2414155592310544,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1422,1423,1.0,0.17249992465113473,0.5820454050203993,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1423,1424,1.0,0.5707525844660779,0.4895570706378175,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1424,1425,1.0,0.3074572771934055,0.5082429427170851,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1425,1426,1.0,0.4678976159619036,0.5657992758125401,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1426,1427,1.0,0.35120106091202263,0.6655844432420758,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1427,1428,1.0,0.2291019922239971,0.634643936585646,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1428,1429,0.0,0.23644097169896622,0.20130235032547766,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1429,1430,0.0,0.22343199011422887,0.30247686730255424,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1430,1431,1.0,0.07056797974622502,0.41725524873781056,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1431,1432,1.0,0.2774646613821996,0.5326347381903228,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1432,1433,0.0,0.31574188492721295,0.31500450796663915,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1433,1434,1.0,0.19271225775339823,0.5903253072932882,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1434,1435,1.0,0.13387986376925162,0.8934450510330403,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1435,1436,1.0,0.4288857409807408,0.3204954064355793,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1436,1437,1.0,0.3119443021188101,0.7286713822846391,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1437,1438,1.0,0.45908179872811117,0.6932039483247704,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1438,1439,1.0,0.11905497453208354,0.4599822813965931,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1439,1440,0.0,0.18101434642394287,0.19365488238480094,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1440,1441,1.0,0.05745350975014316,0.5321471193667249,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1441,1442,1.0,0.4254649024985684,0.6308956330842159,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1442,1443,0.0,0.33428147322101326,0.19491810229580672,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1443,1444,1.0,0.3535519455077007,0.4590812376532414,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1444,1445,1.0,0.40562931372253536,0.5935611232737209,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1445,1446,1.0,0.5935569185328069,0.48038478057702527,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1446,1447,1.0,0.05581467193104071,0.5816310183278178,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1447,1448,1.0,0.7028692847885711,0.6709452275870522,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1448,1449,0.0,0.23876925163507037,0.18325688155327963,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1449,1450,0.0,0.0,0.3112045435247545,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1450,1451,1.0,0.3476671991319811,0.6873706587292013,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1451,1452,1.0,0.0017744657765454053,0.3812659843209046,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1452,1453,1.0,0.45140751680279695,0.5797658660228467,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1453,1454,1.0,0.6504942885560143,0.5913939743008805,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1454,1455,1.0,0.40508303444950117,0.4082463226615936,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1455,1456,0.0,0.3330118448416167,0.19191723367754726,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1456,1457,1.0,0.41415127038186805,0.643746704210614,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1457,1458,1.0,0.3575190632629072,0.6139540047258769,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1458,1459,0.0,0.306907230477109,0.30469224231289327,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1459,1460,1.0,0.2589326079749239,0.48387148186934564,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1460,1461,1.0,0.26133623677627416,0.43701088699361634,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1461,1462,1.0,0.3069863467856174,0.3813326214382461,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1462,1463,1.0,0.38878884234003436,0.8076679674415166,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1463,1464,1.0,0.49710660357455017,0.8420049061405898,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1464,1465,1.0,0.5146440519605775,0.6976856723053118,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1465,1466,1.0,0.3893501913861177,0.7517662957979047,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1466,1467,1.0,0.0,0.6795540561669836,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1467,1468,1.0,0.3230883992887067,0.7364558341551912,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1468,1469,1.0,0.4356256969770035,0.4559870770707038,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1469,1470,1.0,0.6454609843575755,0.45662074796798013,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1470,1471,0.0,0.340192591699569,0.1965364911724368,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1471,1472,0.0,0.07988486693390398,0.21169087082484112,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1472,1473,1.0,0.23840380963862684,0.6921667450282528,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1473,1474,0.0,0.14241689020163356,0.2582967332973722,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1474,1475,1.0,0.37657102384038094,0.593041353758457,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1475,1476,1.0,0.36576222912082945,0.6632359313931719,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1476,1477,1.0,0.49699734771994336,0.47668580228203966,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1477,1478,1.0,0.10787320292956389,0.8079534765751984,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1478,1479,1.0,0.31291253503722233,0.5351826118067782,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1479,1480,0.0,0.2477206968263058,0.25588337048066384,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1480,1481,1.0,0.2963621567859188,0.7822327858464413,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1481,1482,1.0,0.04184122487115344,0.5482566768330634,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1482,1483,1.0,0.1123602278549685,0.37188608872546686,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1483,1484,0.0,0.3088776033032942,0.26147154540131073,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1484,1485,1.0,0.6746247626510745,0.6022822044822461,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1485,1486,1.0,0.33284230989481295,0.5967849857918675,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1486,1487,0.0,0.1449825190632629,0.23457020982860385,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1487,1488,1.0,0.590588173242111,0.5222892226759653,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1488,1489,0.0,0.34953208354682175,0.23874086899747274,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1489,1490,1.0,0.3000128093070918,0.38257591891210857,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1490,1491,1.0,0.24584451008167818,0.4350797845518949,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1491,1492,1.0,0.1186782302058531,0.6034235540363819,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1492,1493,1.0,0.6064830163657735,0.5218920104981627,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1493,1494,1.0,0.3209108170830947,0.7856145165044339,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1494,1495,1.0,0.17338150637451402,0.6011808371985151,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1495,1496,1.0,0.45353612224599893,0.5593804039610751,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1496,1497,1.0,0.7816728955061937,0.5250852336819439,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1497,1498,1.0,0.4685606859760692,0.5104834612170603,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1498,1499,0.0,0.5172850296874529,0.2567334402641523,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1499,1500,1.0,0.16931266765122518,0.7161124153055979,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1500,1501,1.0,0.04768076192772537,0.94487283027485,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1501,1502,1.0,0.1458904728894783,0.3224957565208885,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1502,1503,0.0,0.8788993037764852,0.15111182312832827,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1503,1504,1.0,0.5121613068507188,0.3247928822215743,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1504,1505,1.0,0.1768174146297357,0.7912425362993676,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1505,1506,1.0,0.04192787606618644,0.5401689917295781,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1506,1507,1.0,0.5439735977576178,0.7362200624163087,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1507,1508,1.0,0.14949968353476598,0.6978082296427729,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1508,1509,0.0,0.055061183278579826,0.1976926795073415,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1509,1510,1.0,0.2287591548871274,0.49248072263763176,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1510,1511,1.0,0.643535820850538,0.6271443068681847,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1511,1512,1.0,0.36036725036920947,0.7272454853696492,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1512,1513,0.0,0.2549089785707827,0.21126329410490965,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1513,1514,0.0,0.08978570782724013,0.22563437848728524,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1514,1515,0.0,0.0,0.20878219500191394,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1515,1516,0.0,0.2790695922119413,0.16890929190712134,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1516,1517,0.0,0.35176994484463064,0.15166580427703127,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1517,1518,1.0,0.3240114228879713,0.4529775524969959,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1518,1519,1.0,0.3891542843364779,0.4174117429164744,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1519,1520,1.0,0.0,0.4970714017399296,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1520,1521,1.0,0.3146832333705054,0.6965869155478273,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1521,1522,1.0,0.07098239850507851,0.4712898445307964,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1522,1523,1.0,0.1907531872569999,0.5888705571934699,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1523,1524,1.0,0.18714774405497453,0.48340996830821137,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1524,1525,0.0,0.2784818710630218,0.20675038120553005,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1525,1526,0.0,0.34530124476325386,0.26598445830069034,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1526,1527,1.0,0.5876269628379397,0.5008816708906814,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1527,1528,1.0,0.1477741945206305,0.6074451384169715,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1528,1529,1.0,0.40154540522619725,0.5351163868777914,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1529,1530,1.0,0.19730477109014738,0.6501552713532116,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1530,1531,1.0,0.2974622502185117,0.5279728878987819,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1531,1532,1.0,0.30335453148075586,0.5145524472584391,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1532,1533,1.0,0.47301757135537537,0.6096306984696546,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1533,1534,1.0,0.246695952258959,0.5974505325885731,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1534,1535,1.0,0.2700352632689352,0.697375019681994,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1535,1536,1.0,0.25847297989692275,0.4334359773933923,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1536,1537,1.0,0.576558214533289,0.39442372358319183,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1537,1538,1.0,0.33129765815726814,0.39742074511014086,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1538,1539,1.0,0.2781616383857259,0.5015123190733566,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1539,1540,1.0,0.6206599053618252,0.6647799889698397,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1540,1541,0.0,0.18958527984568554,0.28302611103310066,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1541,1542,1.0,0.08101133246933301,0.5444656431388638,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1542,1543,0.0,0.3091789987642786,0.33041128428823174,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1543,1544,1.0,0.3732293016667169,0.76075049057284,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1544,1545,0.0,0.34438575605051386,0.20300015415844466,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1545,1546,0.0,0.38465972452454866,0.11265025295999327,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1546,1547,1.0,0.43078076494168,0.48090606144958953,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1547,1548,0.0,0.2876066186443232,0.19856885455329362,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1548,1549,1.0,0.5772966334127008,0.5685504956839758,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1549,1550,1.0,0.7010232375900419,0.532809368656593,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1550,1551,1.0,0.41490852647759124,0.37109977074083716,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1551,1552,1.0,0.20419542481690225,0.5921954058585155,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1552,1553,0.0,0.2624325627656047,0.030355061796652098,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1553,1554,1.0,0.5787659362849995,0.41031427163707207,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1554,1555,1.0,0.5022755357304319,0.45355736411592606,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1555,1556,0.0,0.32758295910063595,0.23748204576225032,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1556,1557,1.0,0.3950352632689352,0.5515650379639214,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1557,1558,1.0,0.0045510714608638,0.4382723207550851,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1558,1559,1.0,0.26348744687904996,0.46034047307681847,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1559,1560,1.0,0.32227839898731125,0.6578747348598408,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1560,1561,0.0,0.21184333463938035,0.26644322393946,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1561,1562,1.0,0.023422194761746888,0.38318101141679306,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1562,1563,1.0,0.3684145091774918,0.6077482342537865,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1563,1564,1.0,0.6349837246451069,0.8260033420231798,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1564,1565,1.0,0.4738690135326562,0.2872612089814194,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1565,1566,1.0,0.2530893034750897,0.7227445259325556,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1566,1567,1.0,0.023772566985141203,0.5182735463284598,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1567,1568,1.0,0.25858977063805416,0.38720012266725434,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1568,1569,1.0,0.21961933753277674,0.5440415013218881,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1569,1570,1.0,0.30464676451972633,0.43340781118915517,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1570,1571,1.0,0.40612284878989724,0.23265628190166124,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1571,1572,0.0,0.6465271708008078,0.30204187119223835,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1572,1573,1.0,0.15737740739624462,0.4181557428966894,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1573,1574,1.0,0.4901443684258115,0.5732439470827095,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1574,1575,1.0,0.3378191024443172,0.625929587786914,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1575,1576,1.0,0.05154992615811206,0.1760597980881605,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1576,1577,1.0,0.010993399439404443,0.5234724780461613,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1577,1578,1.0,0.10658473733385575,0.47640661336979645,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1578,1579,1.0,0.3234500738418879,0.25143324760731534,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1579,1580,1.0,0.3255259350794177,0.36984479459692515,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1580,1581,1.0,0.46188100907200336,0.5692491549451749,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1581,1582,1.0,0.2623760511166702,0.5118875121492518,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1582,1583,0.0,0.693292444015793,0.35322824545431813,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1583,1584,0.0,0.4624498930046113,0.21908704126527537,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1584,1585,1.0,0.6467494499532837,0.5327028866649648,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1585,1586,1.0,0.12455920913831038,0.15058999267129106,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1586,1587,0.0,0.3449697097561711,0.23273363591622467,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1587,1588,1.0,0.05014466982127249,0.46449546908820916,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1588,1589,1.0,0.15846243105578828,0.44683278590139963,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1589,1590,1.0,0.3986181018113867,0.3630594872981411,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1590,1591,1.0,0.7430038578619006,0.46152276667418685,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1591,1592,1.0,0.2977184363603484,0.5890744530329232,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1592,1593,1.0,0.04958708821845143,0.54115851857307,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1593,1594,1.0,0.0,0.504195802658505,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1594,1595,0.0,0.04002908466198499,0.23174369688437815,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1595,1596,0.0,0.26833614635763586,0.2835178517402455,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1596,1597,1.0,0.34141324331655565,0.6025502643089127,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1597,1598,1.0,0.04800099460502125,0.6727418192290265,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1598,1599,1.0,0.639738238042135,0.6570794861275262,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1599,1600,0.0,0.5455408541547364,0.2503004166125097,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1600,1601,1.0,0.2680309834533892,0.5459551544565943,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1601,1602,1.0,0.1230559992766509,0.7134260464019667,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1602,1603,1.0,0.13296814249977396,0.8051514201400177,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1603,1604,0.0,0.4698265469122035,0.20266765555232827,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1604,1605,1.0,0.16541713131800234,0.6475094343044583,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1605,1606,1.0,0.38812577232586876,0.5487529516121099,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1606,1607,1.0,0.0,0.4451097011826783,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1607,1608,1.0,0.419421923505832,0.6964000568270345,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1608,1609,1.0,0.5052442810211278,0.5417236288073495,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1609,1610,0.0,0.8551907833268031,0.23699648788042582,1,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1610,1611,1.0,0.5215121010277585,0.3704974261585172,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1611,1612,1.0,0.0,0.4390154963585907,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
1612,1613,1.0,0.28097968594592965,0.5769331702533008,0,2023-02-23 02:39:38.110222,2023-02-24 02:39:38.117454
